case,A,epsilon,time,nonlinear_delta_r_over_epsilon,linear_delta_r_over_epsilon,nonlinear_delta_psi_over_epsilon,linear_delta_psi_over_epsilon
stable_node,0.17840322435994366,0.01,374.5,18.349103580675386,0.031050173642875316,21.678936186688023,-0.009471332446928365
stable_node,0.17840322435994366,0.01,374.75,18.349130044554418,0.03096538644868862,21.679686383395396,-0.009445473432332886
stable_node,0.17840322435994366,0.01,375.0,18.34915585793011,0.030880830712994065,21.680422501616807,-0.009419684975872486
stable_node,0.17840322435994366,0.01,375.25,18.349181036758623,0.030796505804508403,21.68114479887614,-0.009393966885398917
stable_node,0.17840322435994366,0.01,375.5,18.3492055966062,0.030712411093666823,21.68185352816274,-0.009368318969284339
stable_node,0.17840322435994366,0.01,375.75,18.349229552658574,0.030628545952615806,21.68254893800673,-0.009342741036419336
stable_node,0.17840322435994366,0.01,376.0,18.349252919730286,0.03054490975520974,21.683231272552714,-0.00931723289621183
stable_node,0.17840322435994366,0.01,376.25,18.349275712273617,0.0304615018770057,21.683900771632846,-0.009291794358585546
stable_node,0.17840322435994366,0.01,376.5,18.349297944387455,0.03037832169525946,21.684557670838586,-0.009266425233978831
stable_node,0.17840322435994366,0.01,376.75,18.349319629825867,0.030295368588920065,21.685202201591505,-0.009241125333343023
stable_node,0.17840322435994366,0.01,377.0,18.34934078200646,0.03021264193862647,21.68583459121278,-0.009215894468141455
stable_node,0.17840322435994366,0.01,377.25,18.349361414018627,0.03013014112670242,21.686455062992128,-0.009190732450347888
stable_node,0.17840322435994366,0.01,377.5,18.349381538631448,0.030047865537150945,21.68706383625501,-0.009165639092444949
stable_node,0.17840322435994366,0.01,377.75,18.349401168301526,0.029965814555650803,21.68766112642941,-0.009140614207423042
stable_node,0.17840322435994366,0.01,378.0,18.3494203151806,0.029883987569553037,21.688247145111443,-0.009115657608779216
stable_node,0.17840322435994366,0.01,378.25,18.34943899112297,0.029802383967873727,21.688822100129627,-0.009090769110515188
stable_node,0.17840322435994366,0.01,378.5,18.349457207692698,0.029721003141292043,21.689386195608712,-0.009065948527136594
stable_node,0.17840322435994366,0.01,378.75,18.349474976170733,0.02963984448214469,21.68993963203216,-0.009041195673651425
stable_node,0.17840322435994366,0.01,379.0,18.349492307561754,0.02955890738442099,21.69048260630372,-0.009016510365568532
stable_node,0.17840322435994366,0.01,379.25,18.349509212600946,0.02947819124375935,21.691015311808282,-0.008991892418896566
stable_node,0.17840322435994366,0.01,379.5,18.349525701760527,0.029397695457442308,21.691537938471193,-0.008967341650142508
stable_node,0.17840322435994366,0.01,379.75,18.349541785256218,0.029317419424392213,21.69205067281749,-0.008942857876310367
stable_node,0.17840322435994366,0.01,380.0,18.349557473053412,0.02923736254516691,21.692553698029638,-0.008918440914899897
stable_node,0.17840322435994366,0.01,380.25,18.34957277487338,0.029157524221954893,21.693047194004475,-0.008894090583905157
stable_node,0.17840322435994366,0.01,380.5,18.34958770019911,0.029077903858571494,21.69353133740925,-0.00886980670181335
stable_node,0.17840322435994366,0.01,380.75,18.349602258281227,0.028998500860453965,21.694006301736966,-0.008845589087603396
stable_node,0.17840322435994366,0.01,381.0,18.349616458143604,0.028919314634657883,21.694472257360637,-0.00882143756074478
stable_node,0.17840322435994366,0.01,381.25,18.349630308588914,0.02884034458985166,21.694929371586834,-0.008797351941196007
stable_node,0.17840322435994366,0.01,381.5,18.34964381820403,0.028761590136312944,21.695377808708233,-0.008773332049403454
stable_node,0.17840322435994366,0.01,381.75,18.349656995365248,0.028683050685924243,21.695817730055506,-0.008749377706300084
stable_node,0.17840322435994366,0.01,382.0,18.349669848243533,0.028604725652168282,21.696249294048297,-0.00872548873330407
stable_node,0.17840322435994366,0.01,382.25,18.34968238480944,0.028526614450124072,21.696672656245255,-0.008701664952317587
stable_node,0.17840322435994366,0.01,382.5,18.349694612838018,0.028448716496462224,21.697087969393632,-0.008677906185725446
stable_node,0.17840322435994366,0.01,382.75,18.349706539913658,0.028371031209440678,21.69749538347773,-0.008654212256393824
stable_node,0.17840322435994366,0.01,383.0,18.34971817343467,0.02829355800890127,21.69789504576669,-0.00863058298766916
stable_node,0.17840322435994366,0.01,383.25,18.349729520617885,0.028216296316263656,21.698287100861705,-0.008607018203376428
stable_node,0.17840322435994366,0.01,383.5,18.34974058850304,0.028139245554522935,21.698671690741904,-0.008583517727818386
stable_node,0.17840322435994366,0.01,383.75,18.34975138395717,0.028062405148244346,21.699048954810383,-0.008560081385773967
stable_node,0.17840322435994366,0.01,384.0,18.349761913678787,0.027985774523559364,21.69941902993857,-0.008536709002497167
stable_node,0.17840322435994366,0.01,384.25,18.349772184202006,0.027909353108161044,21.699782050510585,-0.008513400403715588
stable_node,0.17840322435994366,0.01,384.5,18.3497822019006,0.02783314033130064,21.700138148466383,-0.008490155415629478
stable_node,0.17840322435994366,0.01,384.75,18.349791972991845,0.027757135623782507,21.70048745334459,-0.008466973864910167
stable_node,0.17840322435994366,0.01,385.0,18.349801503540462,0.027681338417960315,21.700830092324317,-0.008443855578698955
stable_node,0.17840322435994366,0.01,385.25,18.34981079946225,0.02760574814773306,21.70116619026653,-0.008420800384605912
stable_node,0.17840322435994366,0.01,385.5,18.34981986652777,0.027530364248540582,21.701495869754535,-0.008397808110708524
stable_node,0.17840322435994366,0.01,385.75,18.349828710365912,0.027455186157359476,21.701819251133937,-0.008374878585550477
stable_node,0.17840322435994366,0.01,386.0,18.349837336467335,0.027380213312698992,21.70213645255202,-0.008352011638140436
stable_node,0.17840322435994366,0.01,386.25,18.349845750187875,0.02730544515459627,21.70244758999617,-0.008329207097950623
stable_node,0.17840322435994366,0.01,386.5,18.349853956751836,0.027230881124614248,21.702752777332016,-0.008306464794916124
stable_node,0.17840322435994366,0.01,386.75,18.349861961255222,0.0271565206658343,21.7030521263408,-0.008283784559432817
stable_node,0.17840322435994366,0.01,387.0,18.349869768668846,0.027082363222855108,21.70334574675594,-0.008261166222356876
stable_node,0.17840322435994366,0.01,387.25,18.349877383841427,0.027008408241786894,21.703633746299417,-0.008238609615003166
stable_node,0.17840322435994366,0.01,387.5,18.349884811502605,0.02693465517024791,21.703916230716995,-0.00821611456914412
stable_node,0.17840322435994366,0.01,387.75,18.349892056265794,0.026861103457360414,21.70419330381355,-0.008193680917008552
stable_node,0.17840322435994366,0.01,388.0,18.349899122631065,0.026787752553746255,21.70446506748707,-0.008171308491280347
stable_node,0.17840322435994366,0.01,388.25,18.349906014987937,0.026714601911522754,21.704731621762587,-0.008148997125097228
stable_node,0.17840322435994366,0.01,388.5,18.34991273761807,0.026641650984299447,21.704993064825395,-0.008126746652049729
stable_node,0.17840322435994366,0.01,388.75,18.3499192946979,0.026568899227173523,21.705249493053717,-0.008104556906179873
stable_node,0.17840322435994366,0.01,389.0,18.349925690301262,0.026496346096724983,21.705501001050838,-0.008082427721979755
stable_node,0.17840322435994366,0.01,389.25,18.34993192840183,0.026423991051014315,21.705747681676467,-0.008060358934390723
stable_node,0.17840322435994366,0.01,389.5,18.349938012875644,0.02635183354957726,21.705989626078196,-0.008038350378801946
stable_node,0.17840322435994366,0.01,389.75,18.349943947503466,0.026279873053420975,21.706226923721673,-0.00801640189104917
stable_node,0.17840322435994366,0.01,390.0,18.349949735973116,0.02620810902502086,21.70645966242064,-0.007994513307413798
stable_node,0.17840322435994366,0.01,390.25,18.3499553818818,0.026136540928315542,21.70668792836661,-0.007972684464621377
stable_node,0.17840322435994366,0.01,390.5,18.34996088873826,0.026065168228703132,21.706911806157606,-0.00795091519984051
stable_node,0.17840322435994366,0.01,390.75,18.34996625996498,0.025993990393037885,21.707131378826993,-0.00792920535068178
stable_node,0.17840322435994366,0.01,391.0,18.34997149890032,0.025923006889626014,21.707346727871137,-0.007907554755196559
stable_node,0.17840322435994366,0.01,391.25,18.349976608800556,0.025852217188221,21.70755793327719,-0.007885963251875574
stable_node,0.17840322435994366,0.01,391.5,18.349981592841903,0.025781620760021086,21.707765073550085,-0.007864430679648149
stable_node,0.17840322435994366,0.01,391.75,18.349986454122458,0.025711217077663745,21.707968225739172,-0.007842956877880558
stable_node,0.17840322435994366,0.01,392.0,18.34999119566416,0.025641005615223235,21.70816746546432,-0.007821541686375291
stable_node,0.17840322435994366,0.01,392.25,18.349995820414623,0.025570985848205895,21.708362866941748,-0.0078001849453696185
stable_node,0.17840322435994366,0.01,392.5,18.35000033124896,0.0255011572535465,21.70855450300901,-0.0077788864955345
stable_node,0.17840322435994366,0.01,392.75,18.3500047309716,0.025431519309604203,21.70874244515019,-0.007757646177973421
stable_node,0.17840322435994366,0.01,393.0,18.35000902231799,0.025362071496158944,21.708926763520072,-0.007736463834221229
stable_node,0.17840322435994366,0.01,393.25,18.350013207956305,0.025292813294407607,21.709107526968268,-0.007715339306243033
stable_node,0.17840322435994366,0.01,393.5,18.350017290489074,0.025223744186960193,21.70928480306264,-0.007694272436433024
stable_node,0.17840322435994366,0.01,393.75,18.350021272454832,0.0251548636578352,21.709458658112545,-0.007673263067613133
stable_node,0.17840322435994366,0.01,394.0,18.35002515632963,0.025086171192457297,21.709629157191678,-0.007652311043032275
stable_node,0.17840322435994366,0.01,394.25,18.350028944528663,0.025017666277652194,21.709796364160194,-0.007631416206364844
stable_node,0.17840322435994366,0.01,394.5,18.350032639407665,0.024949348401643357,21.70996034168706,-0.007610578401709701
stable_node,0.17840322435994366,0.01,394.75,18.350036243264455,0.024881217054048756,21.710121151271384,-0.007589797473589223
stable_node,0.17840322435994366,0.01,395.0,18.350039758340298,0.024813271725876093,21.710278853263723,-0.007569073266947839
stable_node,0.17840322435994366,0.01,395.25,18.350043186821296,0.024745511909519246,21.710433506886936,-0.007548405627151009
stable_node,0.17840322435994366,0.01,395.5,18.350046530839816,0.02467793709875569,21.71058517025669,-0.007527794399984349
stable_node,0.17840322435994366,0.01,395.75,18.35004979247572,0.024610546788740667,21.7107339004016,-0.007507239431652029
stable_node,0.17840322435994366,0.01,396.0,18.350052973757702,0.024543340476005693,21.710879753283006,-0.007486740568776166
stable_node,0.17840322435994366,0.01,396.25,18.350056076664533,0.024476317658453057,21.711022783814474,-0.007466297658395274
stable_node,0.17840322435994366,0.01,396.5,18.350059103126316,0.024409477835353015,21.711163045880696,-0.007445910547963385
stable_node,0.17840322435994366,0.01,396.75,18.350062055025607,0.024342820507340213,21.7113005923566,-0.007425579085348952
stable_node,0.17840322435994366,0.01,397.0,18.350064934198684,0.0242763451764089,21.71143547512553,-0.007405303118833489
stable_node,0.17840322435994366,0.01,397.25,18.350067742436615,0.024210051345910474,21.711567745097284,-0.007385082497110711
stable_node,0.17840322435994366,0.01,397.5,18.35007048148637,0.024143938520549402,21.711697452226215,-0.007364917069285413
stable_node,0.17840322435994366,0.01,397.75,18.35007315305197,0.02407800620637937,21.711824645528498,-0.007344806684872239
stable_node,0.17840322435994366,0.01,398.0,18.350075758795448,0.02401225391079966,21.711949373099316,-0.007324751193794638
stable_node,0.17840322435994366,0.01,398.25,18.350078300337945,0.02394668114255199,21.71207168212989,-0.007304750446383876
stable_node,0.17840322435994366,0.01,398.5,18.350080779260736,0.023881287411715853,21.712191618923864,-0.007284804293377677
stable_node,0.17840322435994366,0.01,398.75,18.350083197106105,0.023816072229705353,21.712309228913636,-0.007264912585919269
stable_node,0.17840322435994366,0.01,399.0,18.350085555378424,0.023751035109267023,21.712424556676357,-0.00724507517555662
stable_node,0.17840322435994366,0.01,399.25,18.350087855545027,0.023686175564473427,21.71253764594979,-0.007225291914240687
stable_node,0.17840322435994366,0.01,399.5,18.350090099037118,0.02362149311072188,21.712648539647567,-0.007205562654324877
stable_node,0.17840322435994366,0.01,399.75,18.350092287250664,0.023556987264730142,21.71275727987432,-0.007185887248563828
stable_node,0.17840322435994366,0.01,400.0,18.35009442154729,0.023492657544532083,21.712863907940722,-0.0071662655501121076
stable_node,0.17840322435994366,0.01,400.25,18.350096503255074,0.02342850346947567,21.712968464378033,-0.007146697412523554
stable_node,0.17840322435994366,0.01,400.5,18.3500985336694,0.023364524560217627,21.713070988952396,-0.007127182689749727
stable_node,0.17840322435994366,0.01,400.75,18.350100514053803,0.02330072033872139,21.713171520679136,-0.007107721236139251
stable_node,0.17840322435994366,0.01,401.0,18.350102445640637,0.023237090328252667,21.713270097836467,-0.007088312906436499
stable_node,0.17840322435994366,0.01,401.25,18.35010432963199,0.023173634053376413,21.713366757979063,-0.0070689575557806444
stable_node,0.17840322435994366,0.01,401.5,18.350106167200288,0.02311035103995276,21.713461537951638,-0.00704965503970451
stable_node,0.17840322435994366,0.01,401.75,18.350107959489137,0.02304724081513385,21.713554473901823,-0.007030405214133541
stable_node,0.17840322435994366,0.01,402.0,18.35010970761396,0.022984302907360685,21.713645601293273,-0.007011207935384874
stable_node,0.17840322435994366,0.01,402.25,18.350111412662738,0.022921536846358996,21.71373495491814,-0.006992063060166099
stable_node,0.17840322435994366,0.01,402.5,18.350113075696626,0.02285894216313589,21.71382256890965,-0.0069729704455742825
stable_node,0.17840322435994366,0.01,402.75,18.350114697750687,0.022796518389976834,21.71390847675425,-0.006953929949094982
stable_node,0.17840322435994366,0.01,403.0,18.35011627983447,0.022734265060441544,21.713992711303653,-0.006934941428601074
stable_node,0.17840322435994366,0.01,403.25,18.35011782293269,0.022672181709361087,21.71407530478658,-0.006916004742351849
stable_node,0.17840322435994366,0.01,403.5,18.350119328005775,0.022610267872833885,21.714156288820245,-0.006897119748991812
stable_node,0.17840322435994366,0.01,403.75,18.35012079599054,0.022548523088223065,21.714235694421934,-0.006878286307549893
stable_node,0.17840322435994366,0.01,404.0,18.350122227800714,0.02248694689415199,21.714313552019863,-0.006859504277438077
stable_node,0.17840322435994366,0.01,404.25,18.35012362432751,0.02242553883050178,21.71438989146442,-0.006840773518450683
stable_node,0.17840322435994366,0.01,404.5,18.350124986440207,0.02236429843840734,21.71446474203878,-0.006822093890763154
stable_node,0.17840322435994366,0.01,404.75,18.350126314986703,0.022303225260254127,21.714538132469347,-0.006803465254931073
stable_node,0.17840322435994366,0.01,405.0,18.350127610793965,0.022242318839674775,21.714610090936418,-0.006784887471889166
